team_a_name,team_b_name,team_a_pos,team_b_pos,team_a_ft_result,team_b_ft_result,team_a_ht_result,team_b_ht_result,team_a_won_perc,team_b_won_perc,team_a_lost_perc,team_b_lost_perc,team_a_draw_perc,team_b_draw_perc,team_a_avg_game_goals,team_b_avg_game_goals,team_a_avg_goals_scored,team_b_avg_goals_scored,team_a_avg_goals_conc,team_b_avg_goals_conc,team_a_clean_sheet,team_b_clean_sheet,team_a_failed_to_score,team_b_failed_to_score,team_a_o1_team,team_b_o1_team,team_a_o1_team_ag,team_b_o1_team_ag,team_a_btts,team_b_btts,team_a_btts_02,team_b_btts_02,team_a_o0,team_b_o0,team_a_o1,team_b_o1,team_a_02,team_b_02,team_a_o3,team_b_o3,team_a_o4,team_b_o4,team_a_avg_goals_fh,team_b_avg_goals_fh,team_a_avg_goals_fh_scored,team_b_avg_goals_fh_scored,team_a_avg_goals_fh_conc,team_b_avg_goals_fh_conc,team_a_cs_fh,team_b_cs_fh,team_a_fts_fh,team_b_fts_fh,team_a_btts_fh,team_b_btts_fh,team_a_o0_fh,team_b_o0_fh,team_a_o1_fh,team_b_o1_fh,team_a_avg_goals_sh,team_b_avg_goals_sh,team_a_avg_goals_sh_scored,team_b_avg_goals_sh_scored,team_a_avg_goals_sh_conc,team_b_avg_goals_sh_conc,team_a_cs_sh,team_b_cs_sh,team_a_fts_sh,team_b_fts_sh,team_a_btts_sh,team_b_btts_sh,team_a_o0_sh,team_b_o0_sh,team_a_o1_sh,team_b_o1_sh,team_a_avg_game_corners,team_b_avg_game_corners,team_a_o7_game_corners,team_b_o7_game_corners,team_a_o8_game_corners,team_b_o8_game_corners,team_a_o9_game_corners,team_b_o9_game_corners,team_a_o10_game_corners,team_b_o10_game_corners,team_a_avg_game_corners_fh,team_b_avg_game_corners_fh,team_a_o2_corners_fh,team_b_o2_corners_fh,team_a_o3_corners_fh,team_b_o3_corners_fh,team_a_o4_corners_fh,team_b_o4_corners_fh,team_a_avg_game_corners_sh,team_b_avg_game_corners_sh,team_a_o3_corners_sh,team_b_o3_corners_sh,team_a_o4_corners_sh,team_b_o4_corners_sh,team_a_o5_corners_sh,team_b_o5_corners_sh,team_a_avg_corners_for,team_b_avg_corners_for,team_a_avg_corners_ag,team_b_avg_corners_ag,team_a_o3_team_corners,team_b_o3_team_corners,team_a_o4_team_corners,team_b_o4_team_corners,team_a_o5_team_corners,team_b_o5_team_corners,team_a_o0_team_corners_fh,team_b_o0_team_corners_fh,team_a_o1_team_corners_fh,team_b_o1_team_corners_fh,team_a_o2_team_corners_fh,team_b_o2_team_corners_fh,team_a_o3_team_corners_fh,team_b_o3_team_corners_fh,team_a_o0_team_corners_sh,team_b_o0_team_corners_sh,team_a_o1_team_corners_sh,team_b_o1_team_corners_sh,team_a_o2_team_corners_sh,team_b_o2_team_corners_sh,team_a_o3_team_corners_sh,team_b_o3_team_corners_sh,team_a_corners_result,team_b_corners_result,team_a_corners_result_fh,team_b_corners_result_fh,team_a_corners_result_sh,team_b_corners_result_sh
Angers SCO,Dijon,0.65,1.0,3,0,1,0,0.0,0.0,0.6,1.0,0.4,0.0,2.2,3.6,0.6,0.6,1.6,3.0,0.0,0.0,0.6,0.4,0.2,0.0,0.4,1.0,0.4,0.6,0.2,0.6,1.0,1.0,0.6,1.0,0.4,0.8,0.2,0.4,0.0,0.2,0.8,1.6,0.4,0.4,0.4,1.2,0.6,0.2,0.8,0.6,0.2,0.4,0.4,0.8,0.2,0.4,1.4,2.0,0.2,0.2,1.2,1.8,0.0,0.2,0.8,0.8,0.2,0.2,1.0,0.8,0.4,0.6,8.0,9.0,0.4,1.0,0.4,0.6,0.2,0.4,0.2,0.0,3.8,4.8,0.6,0.8,0.2,0.6,0.2,0.6,4.2,4.2,0.4,0.6,0.4,0.4,0.4,0.2,4.4,3.2,3.6,5.8,0.8,0.6,0.4,0.2,0.4,0.0,0.8,1.0,0.6,0.2,0.4,0.2,0.0,0.0,1.0,0.8,0.8,0.4,0.4,0.4,0.2,0.2,1,4,0,2,1,2
Nice,Brest,0.5,0.7,3,2,1,2,0.6,0.2,0.2,0.6,0.2,0.2,2.6,2.0,1.8,0.6,0.8,1.4,0.4,0.2,0.2,0.6,0.6,0.2,0.2,0.4,0.6,0.4,0.6,0.4,0.8,0.8,0.8,0.6,0.8,0.4,0.2,0.2,0.0,0.0,1.6,0.6,1.0,0.0,0.6,0.6,0.6,0.4,0.4,1.0,0.2,0.0,0.8,0.6,0.4,0.0,1.0,1.4,0.8,0.6,0.2,0.8,0.8,0.6,0.4,0.6,0.2,0.2,0.6,0.6,0.4,0.6,10.6,8.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.4,5.4,4.4,0.8,1.0,0.6,0.8,0.6,0.4,5.2,4.2,0.8,0.4,0.6,0.4,0.6,0.4,5.4,3.6,5.2,5.0,0.6,0.4,0.6,0.4,0.6,0.2,0.6,1.0,0.6,0.8,0.6,0.2,0.4,0.2,0.8,0.6,0.8,0.4,0.6,0.2,0.4,0.2,7,5,2,2,5,3
Strasbourg,Montpellier,0.8,0.4,2,3,0,1,0.2,0.0,0.6,0.2,0.2,0.8,2.4,2.0,0.8,0.8,1.6,1.2,0.4,0.2,0.2,0.2,0.0,0.0,0.6,0.2,0.6,0.8,0.6,0.2,0.8,0.8,0.6,0.8,0.6,0.2,0.2,0.2,0.2,0.0,1.4,1.0,0.4,0.4,1.0,0.6,0.6,0.8,0.6,0.6,0.2,0.2,0.6,0.4,0.4,0.2,1.0,1.0,0.4,0.4,0.6,0.6,0.6,0.4,0.6,0.6,0.2,0.4,0.6,0.6,0.4,0.4,11.8,8.8,1.0,0.6,1.0,0.6,0.6,0.4,0.4,0.4,5.6,4.6,1.0,1.0,1.0,0.4,0.6,0.4,6.2,4.2,1.0,0.6,0.8,0.6,0.6,0.4,6.6,2.8,5.2,6.0,1.0,0.4,1.0,0.4,0.4,0.4,1.0,0.4,1.0,0.4,0.8,0.4,0.2,0.4,1.0,0.6,1.0,0.4,0.6,0.0,0.2,0.0,4,6,0,4,4,2
Reims,Monaco,0.65,0.2,0,1,0,1,0.0,0.8,0.2,0.2,0.8,0.0,2.0,2.2,0.8,2.0,1.2,0.2,0.4,0.8,0.4,0.2,0.2,0.6,0.4,0.0,0.6,0.0,0.4,0.0,0.6,1.0,0.6,0.6,0.4,0.4,0.4,0.2,0.0,0.0,0.8,0.6,0.4,0.6,0.4,0.0,0.8,1.0,0.6,0.4,0.2,0.0,0.4,0.6,0.2,0.0,1.2,1.6,0.4,1.4,0.8,0.2,0.4,0.8,0.8,0.2,0.2,0.0,0.6,1.0,0.2,0.4,8.2,7.8,0.2,0.6,0.2,0.4,0.2,0.2,0.2,0.2,3.6,4.4,0.8,1.0,0.4,0.6,0.2,0.4,4.6,3.4,0.6,0.4,0.4,0.2,0.2,0.2,4.6,4.2,3.6,3.6,0.6,0.6,0.6,0.6,0.2,0.4,1.0,1.0,0.8,0.8,0.6,0.4,0.2,0.2,0.6,0.6,0.6,0.4,0.2,0.4,0.2,0.2,3,3,1,1,2,2
Rennes,Paris Saint Germain,0.35,0.1,1,1,0,1,0.6,1.0,0.4,0.0,0.0,0.0,2.6,4.0,1.6,3.2,1.0,0.8,0.4,0.4,0.2,0.0,0.2,0.8,0.4,0.2,0.4,0.6,0.4,0.6,1.0,1.0,0.6,0.8,0.4,0.8,0.2,0.8,0.2,0.4,1.2,1.8,0.6,1.8,0.6,0.0,0.4,1.0,0.4,0.0,0.4,0.0,0.8,1.0,0.4,0.6,1.4,2.2,1.0,1.4,0.4,0.8,0.6,0.4,0.6,0.2,0.0,0.6,0.8,0.8,0.2,0.8,8.0,7.8,0.6,0.6,0.4,0.6,0.2,0.2,0.0,0.0,3.6,3.2,0.8,0.6,0.4,0.6,0.2,0.2,4.4,4.6,1.0,0.8,0.4,0.4,0.0,0.4,6.0,4.4,2.0,3.4,0.8,0.8,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.8,0.6,0.4,0.4,0.4,1.0,0.8,1.0,0.6,0.8,0.2,0.4,0.2,9,3,2,3,7,0
Köln,Freiburg,0.9444444444444444,0.5555555555555556,1,4,0,2,0.2,0.2,0.4,0.8,0.4,0.0,3.0,2.2,1.4,0.6,1.6,1.6,0.0,0.0,0.2,0.6,0.6,0.2,0.4,0.4,0.8,0.4,0.6,0.4,1.0,1.0,0.8,0.6,0.6,0.6,0.4,0.0,0.2,0.0,0.8,0.6,0.4,0.2,0.4,0.4,0.6,0.8,0.6,0.8,0.4,0.0,0.4,0.4,0.4,0.2,2.2,1.6,1.0,0.4,1.2,1.2,0.0,0.0,0.2,0.8,0.8,0.2,1.0,1.0,0.8,0.4,8.0,6.8,0.4,0.4,0.2,0.4,0.2,0.4,0.2,0.2,3.6,3.6,0.8,0.8,0.4,0.4,0.2,0.2,4.4,3.2,0.6,0.4,0.4,0.2,0.4,0.2,3.2,3.6,4.8,3.2,0.4,0.4,0.4,0.2,0.2,0.2,0.6,1.0,0.4,0.4,0.4,0.4,0.2,0.2,0.6,0.8,0.4,0.6,0.2,0.2,0.0,0.0,3,2,1,1,2,1
Eintracht Frankfurt,Mainz 05,0.2777777777777778,0.6666666666666666,1,1,0,1,0.8,0.8,0.0,0.0,0.2,0.2,4.2,2.4,2.8,1.6,1.4,0.8,0.2,0.4,0.0,0.2,0.8,0.6,0.4,0.2,0.8,0.6,0.6,0.6,1.0,0.8,1.0,0.6,0.6,0.6,0.4,0.2,0.4,0.2,2.4,1.6,1.8,1.0,0.6,0.6,0.6,0.4,0.2,0.2,0.4,0.6,0.8,0.8,0.6,0.6,1.8,0.8,1.0,0.6,0.8,0.2,0.4,0.8,0.2,0.6,0.4,0.2,1.0,0.4,0.4,0.2,12.2,9.6,0.8,0.8,0.8,0.4,0.8,0.4,0.6,0.4,6.0,4.6,1.0,1.0,1.0,0.6,0.8,0.6,6.2,5.0,0.6,0.8,0.6,0.6,0.6,0.2,6.2,5.6,6.0,4.0,0.6,1.0,0.6,0.6,0.6,0.4,1.0,1.0,0.8,0.8,0.6,0.4,0.2,0.4,0.8,0.8,0.6,0.8,0.4,0.8,0.4,0.4,8,2,4,0,4,2
Hertha BSC,Arminia Bielefeld,0.8333333333333334,0.8888888888888888,0,0,0,0,0.6,0.2,0.2,0.4,0.2,0.4,3.2,2.6,2.0,0.6,1.2,2.0,0.4,0.2,0.2,0.6,0.8,0.2,0.4,0.4,0.4,0.4,0.4,0.2,1.0,0.8,1.0,0.8,1.0,0.6,0.2,0.2,0.0,0.2,2.0,0.8,1.2,0.2,0.8,0.6,0.4,0.8,0.4,0.8,0.2,0.0,1.0,0.4,0.6,0.2,1.2,1.8,0.8,0.4,0.4,1.4,0.8,0.2,0.4,0.6,0.0,0.4,0.8,0.8,0.4,0.8,10.0,8.2,0.6,0.4,0.6,0.4,0.6,0.4,0.4,0.2,3.0,4.2,0.8,0.8,0.4,0.6,0.0,0.4,7.0,3.2,1.0,0.4,0.8,0.2,0.8,0.0,5.6,2.8,4.4,5.4,0.8,0.2,0.4,0.2,0.4,0.0,0.8,0.8,0.4,0.6,0.0,0.2,0.0,0.0,1.0,0.6,1.0,0.0,0.8,0.0,0.6,0.0,4,3,3,2,1,1
Genoa,Sassuolo,0.7,0.4,1,2,0,1,0.2,0.4,0.0,0.6,0.8,0.0,2.4,2.8,1.4,1.2,1.0,1.6,0.2,0.2,0.0,0.2,0.4,0.4,0.2,0.6,0.8,0.6,0.2,0.6,1.0,1.0,1.0,0.8,0.2,0.6,0.2,0.2,0.0,0.2,1.6,1.2,0.8,0.6,0.8,0.6,0.4,0.4,0.4,0.6,0.6,0.0,0.6,1.0,0.6,0.2,0.8,1.6,0.6,0.6,0.2,1.0,0.8,0.4,0.6,0.6,0.2,0.2,0.4,0.8,0.4,0.6,5.4,10.0,0.2,1.0,0.2,1.0,0.0,0.6,0.0,0.4,2.2,4.6,0.4,1.0,0.2,0.8,0.0,0.6,3.2,5.4,0.2,1.0,0.2,0.8,0.2,0.2,3.0,6.4,2.4,3.6,0.4,0.8,0.2,0.8,0.2,0.8,0.8,1.0,0.2,0.8,0.0,0.6,0.0,0.4,0.8,1.0,0.6,0.8,0.2,0.6,0.2,0.4,8,2,6,2,2,0
Parma,Atalanta,0.95,0.15,2,5,0,1,0.2,0.4,0.8,0.2,0.0,0.4,3.8,2.4,1.6,1.4,2.2,1.0,0.2,0.2,0.0,0.2,0.4,0.4,0.8,0.2,0.8,0.6,0.8,0.2,1.0,1.0,1.0,0.8,0.8,0.2,0.4,0.2,0.2,0.2,1.6,1.2,0.6,1.2,1.0,0.0,0.6,1.0,0.4,0.2,0.2,0.0,0.8,0.8,0.4,0.4,2.2,1.2,1.0,0.2,1.2,1.0,0.2,0.2,0.2,0.8,0.6,0.2,1.0,0.8,0.8,0.2,8.4,10.2,0.6,0.8,0.6,0.6,0.6,0.6,0.4,0.6,3.4,5.6,0.6,1.0,0.6,1.0,0.4,0.8,5.0,4.6,0.6,0.8,0.6,0.6,0.6,0.6,3.4,6.4,5.0,3.8,0.4,1.0,0.4,0.8,0.4,0.8,0.6,1.0,0.4,0.8,0.0,0.8,0.0,0.8,0.8,1.0,0.4,0.8,0.4,0.6,0.4,0.2,1,3,0,1,1,2
Benevento,Cagliari,0.9,0.85,1,3,1,1,0.0,0.2,0.8,0.4,0.2,0.4,3.8,2.2,1.0,1.0,2.8,1.2,0.0,0.2,0.4,0.2,0.4,0.2,0.8,0.4,0.6,0.6,0.6,0.4,1.0,1.0,0.8,0.6,0.8,0.4,0.6,0.2,0.4,0.0,2.0,0.4,0.4,0.2,1.6,0.2,0.2,0.8,0.6,0.8,0.2,0.0,1.0,0.4,0.6,0.0,1.8,1.8,0.6,0.8,1.2,1.0,0.2,0.4,0.4,0.2,0.6,0.4,0.8,1.0,0.6,0.4,10.0,6.4,0.8,0.4,0.8,0.0,0.6,0.0,0.6,0.0,3.8,2.8,0.8,0.4,0.6,0.4,0.4,0.2,6.2,3.6,1.0,0.6,1.0,0.2,0.4,0.0,5.4,3.0,4.6,3.4,0.4,0.6,0.4,0.4,0.4,0.0,0.4,0.6,0.4,0.4,0.4,0.2,0.2,0.0,1.0,0.8,1.0,0.4,0.8,0.4,0.4,0.2,4,5,3,1,1,4
Hellas Verona,Torino,0.5,0.75,1,1,0,0,0.0,0.4,0.8,0.4,0.2,0.2,2.0,2.2,0.4,1.0,1.6,1.2,0.0,0.4,0.6,0.2,0.0,0.2,0.6,0.2,0.4,0.4,0.2,0.2,1.0,1.0,0.8,0.4,0.2,0.2,0.0,0.2,0.0,0.2,0.8,0.8,0.0,0.2,0.8,0.6,0.4,0.4,1.0,0.8,0.0,0.2,0.6,0.6,0.2,0.2,1.2,1.4,0.4,0.8,0.8,0.6,0.2,0.8,0.6,0.2,0.4,0.2,0.8,0.8,0.4,0.2,9.4,10.8,1.0,1.0,0.8,0.8,0.4,0.6,0.2,0.4,3.8,5.6,0.8,1.0,0.6,1.0,0.4,0.6,5.6,5.2,0.8,0.8,0.8,0.6,0.8,0.4,5.4,5.8,4.0,5.0,1.0,0.8,0.8,0.6,0.2,0.6,0.8,0.8,0.6,0.8,0.2,0.6,0.0,0.2,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0.4,9,3,2,1,7,2
Roma,Crotone,0.4,1.0,5,0,0,0,0.4,0.2,0.4,0.8,0.2,0.0,1.8,6.0,0.8,2.4,1.0,3.6,0.4,0.0,0.2,0.0,0.0,0.8,0.4,1.0,0.4,1.0,0.2,1.0,1.0,1.0,0.6,1.0,0.2,1.0,0.0,1.0,0.0,1.0,1.2,2.8,0.4,1.4,0.8,1.4,0.4,0.2,0.6,0.0,0.0,0.8,1.0,1.0,0.2,0.8,0.6,3.2,0.4,1.0,0.2,2.2,0.8,0.0,0.6,0.2,0.2,0.8,0.4,1.0,0.2,1.0,10.6,8.4,1.0,0.4,0.8,0.4,0.8,0.4,0.4,0.2,7.4,2.8,1.0,0.6,1.0,0.4,1.0,0.2,3.2,5.6,0.2,0.8,0.2,0.8,0.2,0.8,5.2,3.8,5.4,4.6,1.0,0.6,0.6,0.4,0.4,0.2,1.0,0.6,0.8,0.4,0.6,0.4,0.6,0.0,1.0,1.0,0.8,0.8,0.2,0.6,0.0,0.0,8,4,6,0,2,4
Juventus,Milan,0.2,0.25,0,3,0,1,0.8,0.8,0.2,0.2,0.0,0.0,3.2,3.4,2.2,2.0,1.0,1.4,0.0,0.2,0.2,0.2,0.8,0.8,0.0,0.4,0.8,0.6,0.8,0.6,1.0,1.0,0.8,1.0,0.8,0.8,0.6,0.4,0.0,0.2,1.4,1.4,1.0,1.0,0.4,0.4,0.6,0.6,0.2,0.2,0.4,0.2,0.8,1.0,0.6,0.4,1.8,2.0,1.2,1.0,0.6,1.0,0.4,0.2,0.2,0.2,0.4,0.6,1.0,1.0,0.8,0.8,10.4,11.6,1.0,1.0,0.6,1.0,0.6,0.8,0.4,0.4,3.8,5.6,0.8,0.8,0.4,0.6,0.2,0.4,6.6,6.0,1.0,0.8,0.8,0.8,0.6,0.8,5.8,5.8,4.6,5.8,0.8,0.6,0.6,0.6,0.6,0.6,1.0,0.8,0.8,0.8,0.4,0.6,0.2,0.2,0.8,1.0,0.6,0.6,0.6,0.4,0.4,0.4,8,2,4,1,4,1
Getafe,SD Eibar,0.75,1.0,0,1,0,0,0.2,0.0,0.2,0.8,0.6,0.2,1.2,3.0,0.8,0.4,0.4,2.6,0.6,0.0,0.6,0.6,0.2,0.0,0.0,0.6,0.2,0.4,0.0,0.2,0.6,1.0,0.4,0.8,0.2,0.4,0.0,0.4,0.0,0.4,0.4,1.6,0.2,0.2,0.2,1.4,0.8,0.0,0.8,0.8,0.0,0.2,0.4,1.0,0.0,0.6,0.8,1.4,0.6,0.2,0.2,1.2,0.8,0.4,0.6,0.8,0.0,0.2,0.6,0.6,0.2,0.4,12.2,12.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,6.6,5.8,1.0,1.0,1.0,0.8,1.0,0.8,5.6,6.2,0.8,0.8,0.8,0.8,0.8,0.6,5.2,6.4,7.0,5.6,0.6,0.6,0.4,0.6,0.4,0.6,1.0,1.0,0.6,0.8,0.4,0.4,0.2,0.0,1.0,0.6,0.8,0.6,0.6,0.6,0.2,0.6,4,2,1,0,3,2
Valencia,Real Valladolid,0.7,0.85,3,0,1,0,0.4,0.0,0.2,0.2,0.4,0.8,3.4,1.8,1.8,0.8,1.6,1.0,0.0,0.2,0.0,0.4,0.8,0.2,0.4,0.2,1.0,0.6,0.8,0.2,1.0,0.8,1.0,0.6,0.8,0.2,0.4,0.2,0.2,0.0,0.8,0.4,0.2,0.0,0.6,0.4,0.6,0.6,0.8,1.0,0.0,0.0,0.6,0.4,0.2,0.0,2.6,1.4,1.6,0.8,1.0,0.6,0.4,0.4,0.0,0.4,0.6,0.4,1.0,0.8,1.0,0.4,7.2,9.0,0.6,0.8,0.4,0.6,0.0,0.6,0.0,0.2,3.8,4.2,0.6,0.8,0.6,0.6,0.6,0.6,3.4,4.8,0.2,0.6,0.2,0.6,0.2,0.4,4.2,4.4,3.0,4.6,0.6,0.6,0.4,0.6,0.2,0.4,0.8,0.6,0.6,0.4,0.6,0.2,0.4,0.0,0.8,1.0,0.2,0.8,0.2,0.6,0.2,0.4,1,9,1,4,0,5
Villarreal,Celta de Vigo,0.3,0.5,2,4,1,3,0.4,0.4,0.6,0.4,0.0,0.2,2.4,3.2,1.0,1.6,1.4,1.6,0.2,0.2,0.2,0.4,0.2,0.4,0.6,0.6,0.6,0.6,0.6,0.6,1.0,0.8,0.8,0.8,0.6,0.6,0.0,0.4,0.0,0.2,1.0,2.0,0.4,1.2,0.6,0.8,0.6,0.6,0.6,0.4,0.2,0.4,0.6,0.6,0.2,0.6,1.4,1.2,0.6,0.4,0.8,0.8,0.4,0.4,0.4,0.8,0.4,0.2,0.8,0.6,0.4,0.4,9.8,8.2,0.8,0.6,0.6,0.4,0.6,0.2,0.6,0.2,4.0,3.6,0.8,0.6,0.8,0.4,0.4,0.2,5.8,4.6,1.0,0.8,0.8,0.6,0.6,0.2,6.2,3.4,3.6,4.8,1.0,0.4,0.8,0.2,0.6,0.2,1.0,1.0,0.6,0.4,0.4,0.2,0.2,0.2,1.0,0.8,1.0,0.4,0.8,0.0,0.6,0.0,5,3,2,3,3,0
Real Madrid,Sevilla,0.15,0.2,2,2,0,1,0.8,0.6,0.0,0.2,0.2,0.2,2.0,3.2,1.6,1.8,0.4,1.4,0.6,0.2,0.2,0.0,0.8,0.4,0.0,0.4,0.4,0.8,0.4,0.6,0.8,1.0,0.8,0.8,0.4,0.6,0.0,0.2,0.0,0.2,0.6,1.8,0.6,0.8,0.0,1.0,1.0,0.4,0.6,0.6,0.0,0.4,0.4,0.6,0.2,0.4,1.4,1.4,1.0,1.0,0.4,0.4,0.6,0.8,0.4,0.2,0.2,0.2,0.8,0.8,0.4,0.4,10.0,8.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.0,3.6,3.4,0.8,0.8,0.6,0.6,0.4,0.0,6.4,4.8,0.8,0.8,0.8,0.6,0.8,0.4,6.4,3.8,3.6,4.4,1.0,0.2,1.0,0.2,0.8,0.2,0.8,1.0,0.8,0.6,0.4,0.4,0.4,0.0,1.0,0.6,1.0,0.4,0.8,0.2,0.4,0.2,7,3,3,2,4,1
Engordany,Penya Encarnada,0.5,1.0,4,3,2,3,0.2,0.0,0.4,1.0,0.4,0.0,4.0,6.0,2.0,0.0,2.0,6.0,0.2,0.0,0.2,1.0,0.6,0.0,0.6,1.0,0.6,0.0,0.4,0.0,1.0,1.0,1.0,1.0,0.6,1.0,0.6,0.8,0.4,0.8,2.0,1.8,1.4,0.0,0.6,1.8,0.6,0.2,0.2,1.0,0.4,0.0,0.8,0.8,0.8,0.6,2.0,4.2,0.6,0.0,1.4,4.2,0.4,0.0,0.8,1.0,0.0,0.0,0.8,1.0,0.8,1.0,9.0,8.0,0.5,0.33,0.5,0.33,0.5,0.33,0.5,0.0,3.0,6.33,1.0,1.0,0.0,1.0,0.0,1.0,6.0,1.67,1.0,0.0,0.5,0.0,0.5,0.0,4.5,2.33,4.5,5.67,0.5,0.33,0.5,0.0,0.5,0.0,1.0,0.67,0.5,0.67,0.0,0.33,0.0,0.0,1.0,0.67,0.5,0.0,0.5,0.0,0.5,0.0,10,2,5,0,5,2
Fulham,Burnley,0.9,0.85,0,2,0,2,0.2,0.4,0.8,0.6,0.0,0.0,1.8,4.0,0.4,1.8,1.4,2.2,0.2,0.2,0.6,0.2,0.0,0.6,0.4,0.6,0.2,0.6,0.2,0.6,1.0,1.0,0.4,1.0,0.4,1.0,0.0,0.8,0.0,0.2,0.6,2.6,0.2,1.4,0.4,1.2,0.6,0.4,0.8,0.4,0.2,0.4,0.4,0.8,0.2,0.8,1.2,1.4,0.2,0.4,1.0,1.0,0.4,0.4,0.8,0.6,0.0,0.2,0.8,0.8,0.2,0.2,9.6,11.0,0.4,0.8,0.4,0.8,0.4,0.8,0.2,0.8,3.6,4.6,0.8,0.8,0.4,0.8,0.4,0.6,6.0,6.4,0.8,1.0,0.4,1.0,0.2,1.0,6.0,4.6,3.6,6.4,0.8,0.8,0.4,0.4,0.4,0.2,0.8,1.0,0.6,0.6,0.4,0.4,0.4,0.0,1.0,1.0,0.8,0.8,0.4,0.4,0.4,0.2,8,4,1,4,7,0
Real Betis,Granada,0.35,0.5,2,1,1,0,0.4,0.4,0.0,0.6,0.6,0.0,2.6,3.0,1.6,1.4,1.0,1.6,0.4,0.0,0.2,0.0,0.6,0.4,0.4,0.6,0.6,1.0,0.4,1.0,0.8,1.0,0.8,1.0,0.4,1.0,0.4,0.0,0.2,0.0,1.4,1.0,0.6,0.0,0.8,1.0,0.4,0.0,0.6,1.0,0.4,0.0,0.6,1.0,0.6,0.0,1.2,2.0,1.0,1.4,0.2,0.6,0.8,0.4,0.6,0.0,0.0,0.6,0.6,1.0,0.4,1.0,9.2,9.0,0.8,0.4,0.8,0.4,0.4,0.4,0.2,0.2,3.2,4.6,0.6,0.8,0.4,0.8,0.2,0.8,6.0,4.4,0.8,0.6,0.6,0.4,0.6,0.2,6.4,4.6,2.8,4.4,1.0,0.8,0.8,0.4,0.4,0.2,0.8,1.0,0.6,0.6,0.4,0.2,0.2,0.2,1.0,0.8,1.0,0.8,1.0,0.4,0.4,0.4,9,2,6,1,3,1
Newell's Old Boys,Sarmiento,1.0,0.9230769230769231,1,1,1,0,0.2,0.0,0.4,0.6,0.4,0.4,2.0,2.4,1.0,0.2,1.0,2.2,0.4,0.2,0.4,0.8,0.4,0.0,0.4,0.4,0.4,0.2,0.4,0.0,0.8,0.8,0.6,0.6,0.4,0.4,0.2,0.2,0.0,0.2,1.2,1.4,0.6,0.2,0.6,1.2,0.6,0.4,0.6,0.8,0.2,0.2,0.6,0.6,0.4,0.4,0.8,1.0,0.4,0.0,0.4,1.0,0.6,0.4,0.6,1.0,0.0,0.0,0.8,0.6,0.0,0.4,7.0,9.6,0.4,0.6,0.2,0.6,0.0,0.2,0.0,0.2,3.6,3.75,0.8,1.0,0.4,0.5,0.2,0.25,3.4,4.0,0.6,0.75,0.2,0.5,0.2,0.0,2.2,3.8,4.8,5.8,0.2,0.8,0.0,0.6,0.0,0.0,0.6,0.75,0.2,0.75,0.0,0.25,0.0,0.0,0.6,0.75,0.4,0.75,0.2,0.25,0.2,0.0,0,0,0,0,0,0
Brothers Union,Baridhara,0.9230769230769231,0.8461538461538461,0,3,0,1,0.2,0.0,0.6,0.6,0.2,0.4,3.6,4.0,1.4,1.6,2.2,2.4,0.2,0.0,0.4,0.0,0.2,0.4,0.6,1.0,0.6,1.0,0.6,1.0,0.8,1.0,0.6,1.0,0.6,1.0,0.6,0.6,0.4,0.2,1.2,1.8,0.4,0.8,0.8,1.0,0.4,0.0,0.6,0.4,0.4,0.6,0.6,1.0,0.4,0.6,2.4,2.2,1.0,0.8,1.4,1.4,0.2,0.0,0.6,0.4,0.4,0.6,0.8,1.0,0.6,0.8,12.0,11.0,0.75,1.0,0.75,1.0,0.75,0.8,0.75,0.8,6.0,5.8,1.0,1.0,0.75,0.8,0.5,0.8,6.0,5.2,0.75,1.0,0.75,0.6,0.75,0.2,4.0,5.0,8.0,6.0,0.5,0.6,0.5,0.6,0.5,0.4,0.75,1.0,0.25,0.8,0.25,0.4,0.0,0.2,0.75,0.8,0.5,0.4,0.5,0.4,0.5,0.4,69,67,1,2,0,3
Água Santa,Atibaia,0.0625,0.125,2,1,1,0,0.6,0.4,0.0,0.2,0.4,0.4,1.2,2.2,1.0,1.4,0.2,0.8,0.8,0.2,0.2,0.4,0.2,0.4,0.0,0.0,0.2,0.6,0.0,0.4,0.8,0.8,0.4,0.6,0.0,0.4,0.0,0.2,0.0,0.2,0.2,0.8,0.2,0.2,0.0,0.6,1.0,0.4,0.8,0.8,0.0,0.0,0.2,0.8,0.0,0.0,1.0,1.4,0.8,1.2,0.2,0.2,0.8,0.8,0.2,0.6,0.2,0.0,0.8,0.6,0.2,0.4,7.2,9.8,0.6,0.8,0.2,0.4,0.2,0.4,0.2,0.4,4.0,5.0,0.75,0.8,0.5,0.6,0.5,0.6,4.75,4.8,0.75,0.8,0.5,0.4,0.5,0.2,4.6,6.0,2.6,3.8,0.6,0.8,0.4,0.8,0.4,0.4,1.0,1.0,0.75,0.6,0.75,0.4,0.25,0.2,0.75,1.0,0.75,1.0,0.75,0.8,0.5,0.4,4,0,2,0,2,0
